car_id;car_band;car_num;car_valid_mes;car_valid_ano;car_nm;car_cli_cod
1284;509;2015-02-15 00:00:00;30.77
1285;510;2015-03-31 00:00:00;47.64
1286;511;2015-05-09 00:00:00;22.99
1287;512;2015-04-21 00:00:00;63.95
1288;513;2015-03-20 00:00:00;75.45
1289;514;2015-04-01 00:00:00;12.98
1290;515;2015-03-11 00:00:00;50.95
1291;516;2015-03-01 00:00:00;75.06
1292;517;2015-04-30 00:00:00;99.90
1293;518;2015-03-14 00:00:00;61.61
1294;519;2015-04-11 00:00:00;18.19
1295;520;2015-03-27 00:00:00;96.45
1296;521;2015-03-28 00:00:00;74.38
1297;522;2015-03-19 00:00:00;44.56
1298;523;2015-05-02 00:00:00;77.54
1299;524;2015-03-25 00:00:00;38.34
1300;525;2015-04-13 00:00:00;24.17
1301;526;2015-02-25 00:00:00;66.85
1302;527;2015-03-12 00:00:00;89.84
1303;528;2015-04-14 00:00:00;28.84
1304;529;2015-04-17 00:00:00;40.96
1305;530;2015-04-30 00:00:00;14.86
1306;531;2015-02-15 00:00:00;10.30
1307;532;2015-02-13 00:00:00;19.62
1308;533;2015-02-14 00:00:00;91.61
1309;534;2015-04-19 00:00:00;20.92
1310;535;2015-02-21 00:00:00;38.99
1311;536;2015-05-16 00:00:00;8.90
1312;537;2015-03-30 00:00:00;21.23
1313;538;2015-04-22 00:00:00;18.01
1314;539;2015-05-03 00:00:00;73.97
1315;540;2015-03-10 00:00:00;87.91
1316;541;2015-04-27 00:00:00;24.65
1317;542;2015-02-09 00:00:00;75.36
1318;543;2015-04-21 00:00:00;29.93
1319;544;2015-02-09 00:00:00;65.52
1320;545;2015-05-01 00:00:00;75.34
1321;546;2015-04-23 00:00:00;40.29
1322;547;2015-03-29 00:00:00;35.98
1323;548;2015-04-19 00:00:00;85.45
1324;549;2015-03-22 00:00:00;38.68
1325;550;2015-04-03 00:00:00;13.42
1326;551;2015-03-05 00:00:00;99.00
1327;552;2015-04-06 00:00:00;94.96
1328;553;2015-03-14 00:00:00;65.14
1329;554;2015-02-21 00:00:00;90.84
1330;555;2015-04-17 00:00:00;19.41
1331;556;2015-02-13 00:00:00;89.06
1332;557;2015-05-03 00:00:00;48.48
1333;558;2015-03-15 00:00:00;14.08
1334;559;2015-03-28 00:00:00;42.96
1335;560;2015-04-14 00:00:00;16.08
1336;561;2015-04-02 00:00:00;61.33
1337;562;2015-05-02 00:00:00;92.36
1338;563;2015-03-28 00:00:00;37.34
1339;564;2015-04-05 00:00:00;30.93
1340;565;2015-04-01 00:00:00;38.41
1341;566;2015-02-28 00:00:00;32.05
1342;567;2015-02-11 00:00:00;29.78
1343;568;2015-02-21 00:00:00;89.22
1344;569;2015-04-20 00:00:00;88.29
1345;570;2015-03-18 00:00:00;74.76
1346;571;2015-04-01 00:00:00;40.43
1347;572;2015-04-27 00:00:00;6.78
1348;573;2015-02-19 00:00:00;63.21
1349;574;2015-03-24 00:00:00;17.43
1350;575;2015-03-26 00:00:00;106.56
1351;576;2015-04-11 00:00:00;50.12
1352;577;2015-02-20 00:00:00;12.37
1353;578;2015-05-04 00:00:00;50.85
1354;579;2015-03-04 00:00:00;73.41
1355;580;2015-05-11 00:00:00;36.76
1356;581;2015-04-23 00:00:00;28.72
1357;582;2015-02-23 00:00:00;83.87
1358;583;2015-04-13 00:00:00;92.25
1359;584;2015-04-24 00:00:00;25.23
1360;585;2015-03-18 00:00:00;50.15
1361;586;2015-03-20 00:00:00;77.71
1362;587;2015-02-15 00:00:00;44.97
1363;588;2015-02-27 00:00:00;26.04
1364;589;2015-05-17 00:00:00;61.47
1365;590;2015-05-02 00:00:00;38.73
1366;591;2015-03-29 00:00:00;14.28
1367;592;2015-02-10 00:00:00;25.08
1368;593;2015-03-08 00:00:00;62.68
1369;594;2015-05-01 00:00:00;83.19
1370;595;2015-05-11 00:00:00;31.64
1371;596;2015-02-24 00:00:00;68.87
1372;597;2015-05-18 00:00:00;12.49
1373;598;2015-04-02 00:00:00;5.58
1374;599;2015-03-11 00:00:00;55.72
1375;600;2015-03-21 00:00:00;67.10
1376;601;2015-03-28 00:00:00;101.15
1377;602;2015-04-10 00:00:00;60.53
1378;603;2015-03-18 00:00:00;48.34
1379;604;2015-03-04 00:00:00;99.59
1380;605;2015-04-30 00:00:00;55.52
1381;606;2015-04-14 00:00:00;32.30
1382;607;2015-05-12 00:00:00;94.48
1383;608;2015-03-14 00:00:00;87.90
1384;609;2015-02-14 00:00:00;99.20
1385;610;2015-05-17 00:00:00;59.93
1386;611;2015-04-20 00:00:00;44.93
1387;612;2015-03-05 00:00:00;83.74
1388;613;2015-03-02 00:00:00;43.31
1389;614;2015-04-06 00:00:00;45.04
1390;615;2015-03-06 00:00:00;8.67
1391;616;2015-02-25 00:00:00;50.21
1392;617;2015-03-04 00:00:00;30.67
1393;618;2015-02-27 00:00:00;85.28
1394;619;2015-04-28 00:00:00;42.20
1395;620;2015-03-28 00:00:00;10.01
1396;621;2015-03-11 00:00:00;79.97
1397;622;2015-03-30 00:00:00;20.59
1398;623;2015-05-17 00:00:00;23.33
1399;624;2015-04-26 00:00:00;21.90
1400;625;2015-03-10 00:00:00;3.98
1401;626;2015-03-31 00:00:00;53.79
1402;627;2015-04-11 00:00:00;86.25
1403;628;2015-04-19 00:00:00;99.97
1404;629;2015-05-06 00:00:00;55.10
1405;630;2015-05-12 00:00:00;22.88
1406;631;2015-02-13 00:00:00;101.55
1407;632;2015-03-18 00:00:00;43.49
1408;633;2015-03-21 00:00:00;94.80
1409;634;2015-05-11 00:00:00;43.01
1410;635;2015-02-13 00:00:00;69.80
1411;636;2015-04-30 00:00:00;74.27
1412;637;2015-03-03 00:00:00;37.93
1413;638;2015-03-18 00:00:00;10.18
1414;639;2015-04-09 00:00:00;10.59
1415;640;2015-04-04 00:00:00;92.64
1416;641;2015-05-18 00:00:00;55.39
1417;642;2015-04-10 00:00:00;75.84
1418;643;2015-02-10 00:00:00;83.30
1419;644;2015-05-03 00:00:00;61.77
1420;645;2015-03-22 00:00:00;41.45
1421;646;2015-05-19 00:00:00;21.36
1422;647;2015-02-10 00:00:00;56.29
1423;648;2015-05-09 00:00:00;31.52
1424;649;2015-03-16 00:00:00;23.12
1425;650;2015-03-11 00:00:00;44.08
1426;651;2015-02-10 00:00:00;42.10
1427;652;2015-05-18 00:00:00;42.79
1428;653;2015-04-15 00:00:00;43.02
1429;654;2015-04-18 00:00:00;104.21
1430;655;2015-05-05 00:00:00;77.97
1431;656;2015-04-08 00:00:00;84.41
1432;657;2015-03-08 00:00:00;57.46
1433;658;2015-03-07 00:00:00;19.58
1434;659;2015-03-06 00:00:00;85.37
1435;660;2015-02-20 00:00:00;84.83
1436;661;2015-03-17 00:00:00;17.23
1437;662;2015-04-04 00:00:00;44.18
1438;663;2015-02-16 00:00:00;90.93
1439;664;2015-02-23 00:00:00;65.26
1440;665;2015-03-31 00:00:00;25.75
1441;666;2015-05-06 00:00:00;47.27
1442;667;2015-02-16 00:00:00;33.13
1443;668;2015-02-21 00:00:00;21.37
1444;669;2015-02-22 00:00:00;76.11
1445;670;2015-04-17 00:00:00;27.70
1446;671;2015-04-10 00:00:00;14.67
1447;672;2015-05-03 00:00:00;95.46
1448;673;2015-04-11 00:00:00;77.58
1449;674;2015-03-06 00:00:00;96.19
1450;675;2015-02-18 00:00:00;28.24
1451;676;2015-03-13 00:00:00;59.47
1452;677;2015-03-26 00:00:00;68.32
1453;678;2015-02-19 00:00:00;74.98
1454;679;2015-05-15 00:00:00;19.89
1455;680;2015-02-20 00:00:00;72.12
1456;681;2015-03-16 00:00:00;18.76
1457;682;2015-04-29 00:00:00;15.79
1458;683;2015-03-22 00:00:00;66.80
1459;684;2015-02-18 00:00:00;38.83
1460;685;2015-03-16 00:00:00;25.19
1461;686;2015-05-16 00:00:00;100.49
1462;687;2015-05-01 00:00:00;37.39
1463;688;2015-05-05 00:00:00;14.64
1464;689;2015-03-06 00:00:00;81.86
1465;690;2015-05-06 00:00:00;102.17
1466;691;2015-03-10 00:00:00;99.15
1467;692;2015-03-20 00:00:00;4.04
1468;693;2015-02-26 00:00:00;17.37
1469;694;2015-03-27 00:00:00;88.17
1470;695;2015-04-20 00:00:00;97.89
1471;696;2015-05-08 00:00:00;76.56
1472;697;2015-04-02 00:00:00;66.85
1473;698;2015-04-13 00:00:00;16.81
1474;699;2015-03-10 00:00:00;41.34
1475;700;2015-03-17 00:00:00;27.80
1476;701;2015-03-06 00:00:00;34.23
1477;702;2015-03-11 00:00:00;25.35
1478;703;2015-02-14 00:00:00;66.88
1479;704;2015-04-01 00:00:00;40.05
1480;705;2015-04-23 00:00:00;26.89
1481;706;2015-05-17 00:00:00;49.08
1482;707;2015-04-11 00:00:00;51.95
1483;708;2015-04-27 00:00:00;17.55
1484;709;2015-05-10 00:00:00;14.12
1485;710;2015-03-02 00:00:00;21.64
1486;711;2015-03-27 00:00:00;40.09
1487;712;2015-03-28 00:00:00;78.27
1488;713;2015-03-18 00:00:00;23.53
1489;714;2015-04-09 00:00:00;95.11
1490;715;2015-02-26 00:00:00;90.34
1491;716;2015-02-17 00:00:00;56.42
1492;717;2015-04-12 00:00:00;36.52
1493;718;2015-04-18 00:00:00;65.07
1494;719;2015-02-26 00:00:00;45.50
1495;720;2015-03-26 00:00:00;94.39
1496;721;2015-04-23 00:00:00;51.10
1497;722;2015-05-09 00:00:00;90.93
1498;723;2015-03-15 00:00:00;102.26
1499;724;2015-03-28 00:00:00;41.54
1500;725;2015-05-14 00:00:00;100.94
1501;726;2015-03-30 00:00:00;19.55
1502;727;2015-04-05 00:00:00;20.69
1503;728;2015-03-09 00:00:00;88.43
1504;729;2015-02-13 00:00:00;17.61
1505;730;2015-04-02 00:00:00;47.13
1506;731;2015-03-02 00:00:00;38.65
1507;732;2015-03-12 00:00:00;101.78
1508;733;2015-04-30 00:00:00;75.94
1509;734;2015-05-10 00:00:00;40.48
1510;735;2015-03-04 00:00:00;96.67
1511;736;2015-04-30 00:00:00;93.67
1512;737;2015-05-05 00:00:00;53.05
1513;738;2015-03-01 00:00:00;92.43
1514;739;2015-03-08 00:00:00;65.64
1515;740;2015-05-01 00:00:00;74.85
1516;741;2015-04-29 00:00:00;28.94
1517;742;2015-04-06 00:00:00;99.33
1518;743;2015-03-14 00:00:00;23.09
1519;744;2015-05-04 00:00:00;80.90
1520;745;2015-02-17 00:00:00;15.90
1521;746;2015-02-26 00:00:00;9.83
1522;747;2015-04-08 00:00:00;17.46
1523;748;2015-05-09 00:00:00;46.83
1524;749;2015-03-09 00:00:00;105.33
1525;750;2015-02-20 00:00:00;15.82
1526;751;2015-04-19 00:00:00;45.83
1527;752;2015-04-07 00:00:00;16.42
1528;753;2015-05-10 00:00:00;30.91
1529;754;2015-03-20 00:00:00;88.17
1530;755;2015-03-12 00:00:00;62.39
1531;756;2015-05-19 00:00:00;21.89
1532;757;2015-04-03 00:00:00;29.28
1533;758;2015-04-24 00:00:00;29.86
1534;759;2015-03-09 00:00:00;81.22
1535;760;2015-03-26 00:00:00;23.48
1536;761;2015-05-03 00:00:00;45.29
1537;762;2015-03-12 00:00:00;48.81
1538;763;2015-03-06 00:00:00;29.86
1539;764;2015-02-09 00:00:00;86.23
1540;765;2015-03-29 00:00:00;52.93
1541;766;2015-02-22 00:00:00;84.89
1542;767;2015-04-22 00:00:00;25.40
1543;768;2015-05-15 00:00:00;6.85
1544;769;2015-05-17 00:00:00;35.52
1545;770;2015-03-23 00:00:00;96.68
1546;771;2015-03-10 00:00:00;6.12
1547;772;2015-03-30 00:00:00;40.90
1548;773;2015-04-21 00:00:00;62.52
1549;774;2015-02-19 00:00:00;92.41
1550;775;2015-04-21 00:00:00;61.84
loc_id;loc_end;loc_num;loc_cid_cod;loc_com;loc_cep;loc_lot_cod
1;38055  Haiti Ct.;774;1292;NULL;29315670;2
2;73717 South Botswana Ave.;254;3535;NULL;02119616;17
3;5556 South Czech Republic Blvd.;539;219;NULL;60704794;45
4;63971 East Gold Beach Ln.;994;341;NULL;86903892;11
5;88172 South Hungary Way;277;5214;NULL;30076084;21
6;89208 East Guinea St.;256;3548;NULL;76238139;17
7;87360 East Myanmar Ave.;381;3209;NULL;16197279;2
8;72479  Norway Ln.;768;2682;NULL;83705737;7
9;95757 North Chester Blvd.;1428;2139;NULL;19892008;6
10;616 North Keene Way;634;3787;NULL;02065222;29
11;36664 South Malawi St.;1835;219;NULL;12383816;31
12;70493 East Austria Ln.;1598;5301;NULL;64253963;40
13;41873 North Tokelau Ln.;631;3586;NULL;90501045;35
14;21274 East Angola Blvd.;1675;4475;NULL;08859588;24
15;16721  Holy See (Vatican City State) Blvd.;499;3079;NULL;11416070;43
16;72031 West France St.;1354;2405;NULL;61121944;33
17;13503 West Moultrie Ct.;1519;4994;NULL;59795795;40
18;33705 West Binghamton Ave.;803;4980;NULL;72203307;16
19;15665  Columbia Ln.;473;4873;NULL;02686046;20
20;2940  Burundi Ln.;1176;3591;NULL;02900042;23
21;43341  Finland Ave.;748;1587;NULL;14187523;37
22;93983  Zimbabwe Way;1075;3278;NULL;42117151;35
23;820 East Reunion Ave.;727;3347;NULL;53532692;38
24;49297 North Greenville Blvd.;1928;2509;NULL;74933682;1
25;96982 South New Zealand Ct.;150;4970;NULL;47748746;38
26;89713 East Solomon Islands Ln.;613;3809;NULL;46478334;42
27;88260 West Gaithersburg St.;877;1327;NULL;33636855;2
28;38117 North Armenia Ct.;1386;5258;NULL;13055212;16
29;8604 North Reunion St.;1085;4621;NULL;86670990;25
30;77252 South Ethiopia Ave.;991;4911;NULL;34782998;7
31;8203 North Congo Ln.;1429;3;NULL;79122940;1
32;92742 West Nacogdoches Ct.;1568;3395;NULL;63052033;2
33;32234 East Yemen Ct.;1972;4756;NULL;07772577;17
34;8151 North Colombia Ln.;996;4211;NULL;22612201;24
35;20678 East Oxnard Ave.;1461;888;NULL;42031354;17
36;20201 South Austria Ave.;1983;3301;NULL;46483090;30
37;42643 North Burkina Faso St.;1972;2886;NULL;60752070;23
38;49465 South Ecuador Blvd.;1928;1476;NULL;39279677;41
39;69542 North Liechtenstein Way;122;982;NULL;56282798;10
40;52445 South Martinique Ave.;175;3111;NULL;99059425;42
41;467 East Uzbekistan St.;1460;1749;NULL;80109833;18
42;38887 South Cruz Bay Blvd.;598;5149;NULL;12841397;32
43;56722  Minneapolis Ct.;1596;2836;NULL;66359955;37
44;48213 East Lawrenceville Blvd.;948;3751;NULL;59952271;30
45;52810 West China Ave.;1901;4399;NULL;45352549;39
46;3229 East Lebanon St.;1519;3144;NULL;61865414;10
47;93683 West Cuba Ave.;1335;3181;NULL;91224088;24
48;42689 East Bosnia and Herzegovina Ln.;299;115;NULL;22881111;5
49;43960  Tuvalu Way;239;2846;NULL;32128923;34
50;52841 East Bouvet Island Blvd.;843;3297;NULL;75311908;44
51;80774 East Andorra Ct.;408;3101;NULL;82102399;30
52;61371 West Djibouti Ct.;85;1261;NULL;67734572;44
53;78588 West Niue Ave.;534;3594;NULL;33086033;1
54;87336 South Sudan Way;851;5439;NULL;90020352;29
55;6521 North Antigua and Barbuda St.;620;2730;NULL;28768209;18
56;83436  Hoboken Ct.;1808;3898;NULL;29343934;14
57;47675  Chesapeake Ct.;317;370;NULL;14771542;37
58;44703  Burkina Faso Ave.;594;177;NULL;19835421;35
59;71024  Bosnia and Herzegovina St.;178;2955;NULL;07122180;11
60;44071 East Franklin Ave.;1945;2413;NULL;47105475;29
61;43287 North Carson City Blvd.;590;5407;NULL;47932285;28
62;72529 North Bosnia and Herzegovina Blvd.;1976;3374;NULL;50927335;40
63;49144  Nicaragua Ct.;1100;199;NULL;22680466;43
64;60263 West French Southern Territories Blvd.;550;4786;NULL;22579857;15
65;14067 South Hong Kong Blvd.;1620;1456;NULL;58070091;30
66;15587  Belarus Blvd.;1918;1131;NULL;10185341;6
67;19709 North Ansonia Ct.;1634;1051;NULL;58476073;37
68;91928  Madagascar Ln.;1141;657;NULL;11811259;37
69;34781 East Ontario Ct.;1384;3235;NULL;89558241;45
70;78425 South Casper Ave.;1245;2592;NULL;23557649;21
71;77032  Lebanon Ave.;1663;4970;NULL;18081698;24
72;52283 East Bentonville Ln.;1044;3041;NULL;90748891;10
73;33257 West Loudon St.;453;796;NULL;80091854;11
74;70370 South Dominica Ave.;1943;1835;NULL;36234838;33
75;67204  Glendale Way;83;2773;NULL;29677025;34
76;89173 North Austria Ct.;1002;2674;NULL;04456068;18
77;25687 North Christmas Island St.;18;3356;NULL;37802317;24
78;49216 West Netherlands Antilles Ln.;679;919;NULL;71504333;21
79;6766 West Somalia Way;1;4796;NULL;33632881;18
80;18001 East Bermuda St.;375;4033;NULL;06662823;26
81;65590 South Nepal St.;1182;3832;NULL;91268771;45
82;80677 North Bouvet Island Ln.;1039;1451;NULL;75128867;30
83;37457 East Brea Ct.;452;1800;NULL;40442392;17
84;5597 West Mexico Way;40;4007;NULL;91157889;38
85;45242 East Solomon Islands Ave.;272;731;NULL;81389601;15
86;11012  Brunei Darussalam Ln.;1352;214;NULL;29090614;19
87;43677 South Switzerland Ct.;338;258;NULL;16317106;45
88;19792 East Rwanda Ct.;188;4191;NULL;46810128;8
89;69122 West Pakistan Ct.;1401;4225;NULL;40579132;43
90;53080 East Orlando St.;6;5498;NULL;43017190;42
91;89853  Antarctica Way;1617;822;NULL;47932047;1
92;92099  Clearwater Ln.;616;2764;NULL;88089572;40
93;80457  Swaziland St.;727;3249;NULL;37281384;30
94;74177 East Armenia Ln.;395;492;NULL;77660623;28
95;64939 South Dana Point Ave.;174;3643;NULL;74758902;30
96;50789  Nepal Ave.;704;2891;NULL;37016404;22
97;38725 West Macao Ct.;535;3895;NULL;22508992;22
98;77059 East Colombia Ave.;869;575;NULL;92763567;25
99;1297  Latvia Blvd.;1376;985;NULL;76428477;45
100;19158  La Habra Heights Ct.;163;4902;NULL;31303833;38
101;54773 East Chad Blvd.;739;3395;NULL;72462296;22
102;23722 South Timor-leste Way;1578;470;NULL;53026611;20
103;20191  Cook Islands Ave.;463;456;NULL;18005807;25
104;28352 North Ukraine Ave.;1461;2042;NULL;21761000;27
105;1107  Bowie Ave.;1471;2959;NULL;12983233;28
106;86162  Samoa Blvd.;1993;3145;NULL;92093372;42
107;23007 East Benin Blvd.;1877;2771;NULL;68576950;27
108;89425 East Brunei Darussalam Ct.;685;2847;NULL;92744886;23
109;92164 West Bulgaria Ct.;1769;1686;NULL;93684105;26
110;36284  Liberia Way;1820;830;NULL;11822419;3
111;72659 West Somalia Blvd.;1895;5069;NULL;90798529;13
112;67326  Papua New Guinea Ln.;34;3475;NULL;49056528;14
113;25247 South China Ave.;1451;1581;NULL;46252756;37
114;29608 East Niger Ct.;1761;4420;NULL;17121592;34
115;86107 East Botswana Way;1760;137;NULL;72466306;10
116;75003 North Anguilla Blvd.;735;645;NULL;17881815;43
117;36953 North Slovakia Ave.;296;3830;NULL;21436485;29
118;86430  Cameroon Blvd.;741;166;NULL;95471481;3
119;43109 North Orange Blvd.;1030;3788;NULL;42689811;27
120;6179 South Bahrain Way;699;4515;NULL;69358736;5
121;39143 East Belleville Ln.;1359;187;NULL;02805325;17
122;63789 North United States Minor Outlying.;920;2223;NULL;12660378;35
123;24572 North Anguilla Ln.;1047;1555;NULL;38237941;1
124;81436 West Greenland St.;1515;5483;NULL;75264295;38
125;88924 South College Park Ave.;960;690;NULL;90704719;36
126;2205 North Seychelles Ave.;1667;3510;NULL;21868085;31
127;77631 South Syrian Arab Republic Ave.;1925;3422;NULL;83624522;8
128;61461 East Hanahan Ln.;889;181;NULL;56908411;18
129;95184 North Belize Blvd.;1931;917;NULL;94965735;44
130;12684 East Burundi St.;1192;3764;NULL;82911827;41
131;42579 West Dothan St.;1446;3285;NULL;37096281;28
132;30688 East Saint Kitts and Nevis Blvd.;863;1957;NULL;89153285;23
133;37950 North Brazil Way;389;419;NULL;19042315;11
134;41481 North Berkeley Ln.;616;583;NULL;42896887;33
135;60612 West South Africa St.;1229;553;NULL;15150057;18
136;35360 South Reunion Way;18;3063;NULL;49153458;33
137;16157  Christiansted Blvd.;1621;3915;NULL;87410805;19
138;55506 South Western Sahara Ct.;1137;704;NULL;52481524;29
139;51440 West Belize Way;646;4477;NULL;82748042;18
140;52141 West Dixon Ave.;1631;2927;NULL;41346708;32
141;9388  Comoros Way;503;1604;NULL;20057116;16
142;36880 East Malta Way;839;985;NULL;34615097;2
143;41660 East Burkina Faso Ln.;1666;59;NULL;58209365;25
144;10072 South Heard Island and Mcdonald.;1888;4912;NULL;57754688;22
145;47879 East Paraguay Way;1498;143;NULL;18072991;36
146;58496 South South Georgia and The South St.;646;3842;NULL;76178634;37
147;73512 South Colombia Ct.;187;1820;NULL;17677155;39
148;26360 North Australia Way;1819;3492;NULL;25606701;8
149;59058 West Congo Ln.;1385;1421;NULL;66958037;1
150;2351 North Georgia Ave.;1820;837;NULL;62852171;43
151;26876 West Viet Nam Ln.;1463;1322;NULL;43925778;38
152;85227 West Philippines Blvd.;1908;1338;NULL;80373097;2
153;82835 West Bradford Ct.;1834;5382;NULL;09193842;26
154;63262  Antigua and Barbuda Ct.;23;4177;NULL;14397859;17
155;76939 West Helena St.;225;2755;NULL;42324842;18
156;19817 North Coos Bay Ln.;61;4977;NULL;95503329;14
157;43636 North Slovenia Way;1726;4530;NULL;18813162;36
158;78659 South Boulder City Ave.;1312;4299;NULL;12024011;8
159;26543 South Moldova St.;672;334;NULL;33946497;43
160;99832 East Butler Ave.;1615;4620;NULL;28908501;15
161;25227 North Benton Harbor Ave.;546;2841;NULL;94926251;20
162;60376  China Ave.;1090;1335;NULL;21424302;27
163;78316 North Panama St.;1323;3375;NULL;54162880;19
164;22239  Ghana Ct.;1370;3054;NULL;62287811;31
165;59997 East Iran, Islamic Republic of Way;1647;3663;NULL;21898752;1
166;82846  Monrovia Ave.;1381;560;NULL;19175726;10
167;75181 East Chester Way;990;3422;NULL;55811782;7
168;69869 East Estonia Ln.;746;2979;NULL;60427723;26
169;30782 West Corvallis Ave.;940;2568;NULL;60003625;23
170;60904 North Anguilla Ct.;1429;4854;NULL;83530100;24
171;3484 West Hungary Ln.;1790;3390;NULL;64300457;12
172;50416 South Kyrgyzstan Ave.;1888;1462;NULL;59458839;40
173;59365 East Sweden Ln.;865;2820;NULL;57097752;38
174;40362 North Farmington Way;1921;1056;NULL;41703536;26
175;43867 West Paraguay Way;1661;1944;NULL;22155381;25
176;35260  Bouvet Island St.;998;4019;NULL;00474964;25
177;92548 East Korea, Republic of Way;899;3548;NULL;82875212;22
178;49753 East Armenia Way;97;2681;NULL;24155023;4
179;7366 South France Ave.;1543;2005;NULL;25291456;29
180;80008 North Cohoes Ln.;1897;4098;NULL;62549380;21
181;56227 East Merced St.;444;5101;NULL;06078615;28
182;21598  Cedar Rapids Ct.;1872;5486;NULL;10937481;35
183;24925  Pakistan Ct.;1573;3152;NULL;80153442;5
184;32153  Barbados St.;447;4992;NULL;42584171;14
185;55294 East Spain Ave.;872;3334;NULL;84602245;23
186;28951 North Catskill Way;1805;928;NULL;40655984;8
187;61220 West Australia Ave.;716;2763;NULL;83932467;22
188;29499 South Burlingame Blvd.;365;4763;NULL;39239966;18
189;25242 South Jordan Ln.;425;3055;NULL;10667414;13
190;68405 North Benin Ave.;1496;3819;NULL;42760083;14
191;74112 East Clemson Ln.;644;2533;NULL;89480632;1
192;68189 West Fairbanks Way;47;3333;NULL;86723161;22
193;14905  Cedar City Ct.;899;4972;NULL;52661323;8
194;46451 East Czech Republic Way;1875;1210;NULL;15680730;25
195;53086 East Green Bay St.;667;3300;NULL;63293246;7
196;57302 North Malawi Ave.;470;2038;NULL;22112864;19
197;59591 North Guinea-bissau Ln.;1166;929;NULL;35496949;29
198;25275 West Trinidad and Tobago Ct.;1364;2188;NULL;24529923;8
199;9254 West Azerbaijan Blvd.;1803;1981;NULL;05376080;18
200;63699 West Atlantic City Ct.;811;5323;NULL;43227471;29
201;46243 East Greece Way;1409;4819;NULL;42954150;22
202;79487  Belarus Ct.;1605;4460;NULL;27777829;44
203;89764 South Albania Ave.;1183;5432;NULL;56499185;20
204;61724 North Brunei Darussalam Ln.;1438;4357;NULL;03533057;41
205;67538 East Algeria Way;1775;1044;NULL;70089055;39
206;64938 West Mauritius Ave.;1544;2672;NULL;42091557;36
207;18261 South Hong Kong Ave.;328;4745;NULL;59659053;16
208;58366 West Barbados Way;1248;3283;NULL;56011670;24
209;29055 North Belgium Ct.;1589;680;NULL;63693798;28
210;81752 West Citrus Heights Ave.;807;4036;NULL;04968324;21
211;66375 West Chile Ln.;585;5361;NULL;11405797;12
212;81062 East Papua New Guinea Ct.;334;4755;NULL;12574685;19
213;55601 East Turkmenistan Ave.;1493;946;NULL;28707137;32
214;66343 East Canada Blvd.;278;4189;NULL;60337212;27
215;65391 South Colombia Ave.;1385;3933;NULL;65422638;2
216;34585 South Bolivia Blvd.;1358;448;NULL;82895649;41
217;55664 South United States Ln.;1579;73;NULL;88215646;16
218;82095 West Blacksburg St.;1556;4064;NULL;78183545;45
219;62440 West Niger St.;574;806;NULL;15221137;24
220;93381 South Guatemala Ln.;934;2919;NULL;59416099;35
221;57014  Helena Ct.;665;5067;NULL;46225979;11
222;62409 West Fitchburg Ave.;1778;1012;NULL;90115239;1
223;29738 North Gloversville Ln.;624;1969;NULL;91148942;39
224;6818 West Hermitage Ave.;1613;1809;NULL;54943801;36
225;69323 West United States St.;463;1988;NULL;91508564;28
226;95840  Namibia Way;961;3414;NULL;18367319;3
227;61123 West Saudi Arabia Way;202;5096;NULL;26298328;9
228;62755 East Green River Ct.;270;936;NULL;55287210;40
229;32213 East Central African Republic Ave.;357;4687;NULL;75731533;43
230;82213 West Swaziland Ct.;1461;6;NULL;49395036;39
231;79004 South Augusta Ave.;107;3878;NULL;98030451;38
232;73935 South Cambodia Ct.;118;327;NULL;13477906;42
233;92574 West Bahamas St.;1063;2227;NULL;44638406;40
234;39863 South Latvia Ct.;1550;25;NULL;18810886;34
235;68841 East Antarctica Way;1889;23;NULL;97861851;18
236;10722 West Bossier City St.;873;1339;NULL;27332665;39
237;15118 South Togo Way;1833;4379;NULL;62803431;21
238;24610 South Antarctica Ave.;1064;348;NULL;94518559;28
239;92856  Austria Ln.;1580;1640;NULL;99640298;39
240;70610  Equatorial Guinea Blvd.;1405;1754;NULL;69960474;13
241;14127 South Azerbaijan Ct.;170;2381;NULL;01792550;36
242;65053 West Kazakhstan Blvd.;1154;2500;NULL;41730386;42
243;43614 South Christmas Island Way;1940;212;NULL;87722311;33
244;67029  Brazil Ave.;264;894;NULL;00289475;19
245;14613 East Tuvalu Blvd.;390;3633;NULL;77640432;6
246;20176 West Algeria Ln.;1304;1942;NULL;20275272;11
247;12286 South Morocco St.;117;2290;NULL;17690579;36
248;56787 South Ukraine Ave.;1063;158;NULL;17942718;37
249;93494 North La Palma Blvd.;1636;4652;NULL;24350206;3
250;229 North Grenada Ln.;1721;1953;NULL;93020939;21
251;82684  Methuen Ct.;1204;4198;NULL;81029492;9
252;10592 North Sierra Leone Ln.;340;130;NULL;27125801;36
253;13840 West Hornell Way;1;4800;NULL;75220643;30
254;79067  Libyan Arab Jamahiriya Ave.;756;4326;NULL;35842044;6
255;12635  Dominican Republic Blvd.;1605;4293;NULL;77843259;16
256;26458 East Parkersburg Ave.;727;1283;NULL;69147348;10
257;5884 North Highland Park Ct.;1974;5196;NULL;61467980;44
258;51919 East Gabon Blvd.;44;1713;NULL;47075976;18
259;74848 West Bloomington Ave.;395;2927;NULL;03803055;22
260;48484 South Slovakia Ln.;737;38;NULL;32341560;18
261;18874 West El Salvador Ave.;1379;4363;NULL;29725603;8
262;54537 South Greenfield Ln.;691;266;NULL;36438137;21
